Date,Open,High,Low,Close,Adj Close,Volume
2022-08-24,24.500000,25.280001,24.410000,25.010000,24.743582,6255900
2022-08-25,25.070000,25.950001,25.059999,25.940001,25.663675,5789400
2022-08-26,25.879999,26.139999,24.900000,24.900000,24.634752,12397100
2022-08-29,24.709999,24.950001,24.320000,24.340000,24.080719,6339300
2022-08-30,24.530001,24.629999,23.160000,24.059999,23.803701,12212100
2022-08-31,24.139999,24.250000,23.370001,23.389999,23.140839,9959800
2022-09-01,23.299999,23.490000,22.930000,23.459999,23.210093,9014800
2022-09-02,23.740000,23.790001,22.940001,23.120001,22.873716,10088500
2022-09-06,23.139999,23.200001,22.180000,22.900000,22.656057,16381600
2022-09-07,22.660000,23.190001,22.610001,22.959999,22.715418,9966400
2022-09-08,22.700001,22.900000,22.340000,22.709999,22.468081,10065200
2022-09-09,22.940001,23.680000,22.780001,23.660000,23.407963,9158000
2022-09-12,23.930000,24.330000,23.879999,24.260000,24.001572,7972300
2022-09-13,23.389999,23.570000,22.450001,22.530001,22.290001,13391200
2022-09-14,22.360001,22.370001,21.320000,21.920000,21.920000,14941100
2022-09-15,21.850000,23.400000,21.850000,23.049999,23.049999,14745200
2022-09-16,22.940001,23.270000,22.420000,22.730000,22.730000,31553400
2022-09-19,22.750000,23.139999,22.540001,23.100000,23.100000,6730000
2022-09-20,22.860001,23.010000,22.440001,22.610001,22.610001,7830800
2022-09-21,22.660000,22.700001,21.389999,21.400000,21.400000,8761200
2022-09-22,21.510000,21.690001,20.850000,20.870001,20.870001,9425900
2022-09-23,20.260000,20.500000,19.870001,20.170000,20.170000,14640300
2022-09-26,20.040001,20.450001,19.639999,19.660000,19.660000,12885000
2022-09-27,20.020000,20.360001,19.270000,19.400000,19.400000,9752500
2022-09-28,19.360001,19.969999,19.260000,19.830000,19.830000,7789800
2022-09-29,19.570000,19.690001,18.799999,18.950001,18.950001,12029000
2022-09-30,18.959999,19.740000,18.950001,19.040001,19.040001,9135400
2022-10-03,19.370001,19.770000,18.920000,19.620001,19.620001,8446900
2022-10-04,19.639999,20.080000,19.410000,20.070000,20.070000,10613700
2022-10-05,19.670000,19.709999,18.910000,19.570000,19.570000,11594800
2022-10-06,19.549999,19.700001,18.900000,19.129999,19.129999,10672300
2022-10-07,18.900000,19.129999,18.490000,18.650000,18.650000,9158800
2022-10-10,18.750000,18.920000,18.400000,18.559999,18.559999,6246900
2022-10-11,18.400000,18.690001,18.000000,18.240000,18.240000,8786400
2022-10-12,18.120001,18.660000,17.930000,18.540001,18.540001,6771200
2022-10-13,18.299999,19.260000,17.980000,19.150000,19.150000,9972800
2022-10-14,19.379999,19.440001,18.730000,18.770000,18.770000,5577000
2022-10-17,19.160000,19.629999,18.950001,19.290001,19.290001,9154000
2022-10-18,19.740000,19.850000,19.410000,19.590000,19.590000,7659400
2022-10-19,19.870001,20.090000,19.010000,19.080000,19.080000,7266600
2022-10-20,19.030001,19.580000,18.980000,19.110001,19.110001,5938700
2022-10-21,19.080000,19.379999,18.799999,19.219999,19.219999,9716400
2022-10-24,19.200001,19.360001,18.799999,19.090000,19.090000,6977900
2022-10-25,19.129999,19.730000,19.129999,19.670000,19.670000,6681400
2022-10-26,19.610001,20.080000,19.299999,19.340000,19.340000,8154700
2022-10-27,19.280001,19.389999,18.360001,18.400000,18.400000,12711200
2022-10-28,18.520000,19.049999,18.389999,19.020000,19.020000,8907300
2022-10-31,18.440001,18.700001,17.910000,18.320000,18.320000,16357100
2022-11-01,18.690001,19.600000,18.690001,19.170000,19.170000,14504100
2022-11-02,16.980000,17.889999,16.760000,16.790001,16.790001,34636100
2022-11-03,16.799999,16.820000,15.720000,16.209999,16.209999,20763900
2022-11-04,16.480000,16.540001,15.290000,15.570000,15.570000,16450100
