Date,Open,High,Low,Close,Adj Close,Volume
2022-05-05,92.040001,92.050003,88.389999,90.309998,88.534088,41013400
2022-05-06,90.980003,91.820000,89.349998,91.690002,89.886955,29619300
2022-05-09,89.440002,89.559998,84.019997,84.459999,82.799126,45851600
2022-05-10,85.639999,86.889999,83.519997,85.019997,83.348114,34483200
2022-05-11,86.430000,88.940002,86.279999,86.790001,85.083313,33020600
2022-05-12,85.949997,86.379997,83.400002,86.300003,85.469559,29491500
2022-05-13,87.360001,88.949997,86.349998,88.860001,88.004921,25798400
2022-05-16,88.980003,91.980003,88.970001,90.949997,90.074806,26101200
2022-05-17,91.730003,92.449997,91.120003,92.110001,91.223648,23120700
2022-05-18,92.510002,92.919998,89.830002,90.650002,89.777702,25451200
2022-05-19,89.000000,92.300003,89.000000,91.139999,90.262985,24387400
2022-05-20,91.930000,93.589996,90.400002,91.860001,90.976051,28795000
2022-05-23,92.660004,94.769997,92.550003,93.889999,92.986519,27239300
2022-05-24,92.820000,94.790001,92.320000,94.400002,93.491615,24293300
2022-05-25,94.580002,96.529999,94.470001,96.300003,95.373329,29947800
2022-05-26,96.599998,97.430000,96.199997,96.639999,95.710060,24314800
2022-05-27,95.949997,97.930000,95.300003,97.589996,96.650909,25588800
2022-05-31,98.559998,99.779999,95.709999,96.000000,95.076218,44888100
2022-06-01,97.019997,98.709999,96.620003,97.839996,96.898506,25815400
2022-06-02,97.290001,98.099998,96.790001,97.669998,96.730141,19089100
2022-06-03,97.900002,99.660004,97.900002,99.089996,98.136475,21038200
2022-06-06,99.180000,99.779999,98.669998,98.839996,97.888885,20682100
2022-06-07,99.699997,103.430000,99.489998,103.370003,102.375298,37810200
2022-06-08,103.489998,105.570000,102.980003,104.589996,103.583549,31613200
2022-06-09,103.419998,104.570000,102.160004,102.330002,101.345306,26607000
2022-06-10,101.940002,103.349998,99.790001,100.459999,99.493294,30950500
2022-06-13,97.519997,97.769997,93.919998,95.849998,94.927658,33421000
2022-06-14,97.410004,98.669998,95.269997,96.099998,95.175255,31264000
2022-06-15,95.989998,96.570000,93.269997,94.889999,93.976898,29620800
2022-06-16,92.410004,93.129997,90.279999,91.389999,90.510574,35696700
2022-06-17,90.959999,91.349998,85.660004,86.120003,85.291290,64610200
2022-06-21,88.580002,92.529999,88.519997,91.480003,90.599716,35951500
2022-06-22,87.540001,89.760002,87.529999,87.860001,87.014549,29727200
2022-06-23,88.660004,89.050003,83.519997,85.209999,84.390045,35757200
2022-06-24,86.949997,88.400002,85.809998,86.900002,86.063782,26639000
2022-06-27,87.809998,90.040001,87.669998,89.029999,88.173286,25478700
2022-06-28,91.120003,93.239998,90.349998,91.500000,90.619514,33096900
2022-06-29,92.980003,93.199997,87.760002,88.120003,87.272049,25400900
2022-06-30,86.139999,87.599998,84.669998,85.639999,84.815910,39948100
2022-07-01,86.739998,87.879997,84.709999,87.550003,86.707535,26327900
2022-07-05,86.339996,86.699997,83.010002,84.809998,83.993889,34591100
2022-07-06,83.760002,85.230003,81.010002,83.279999,82.478615,33375700
2022-07-07,85.379997,86.760002,85.300003,85.940002,85.113022,23817400
2022-07-08,86.949997,87.300003,84.930000,86.080002,85.251678,17673800
2022-07-11,85.169998,86.120003,84.360001,85.639999,84.815910,15603800
2022-07-12,83.779999,85.050003,82.860001,84.500000,83.686874,21013000
2022-07-13,83.379997,86.309998,83.300003,84.839996,84.023605,19928600
2022-07-14,81.849998,83.309998,80.690002,83.139999,82.339966,26343000
2022-07-15,84.800003,84.879997,82.900002,84.540001,83.726494,17243700
2022-07-18,86.580002,87.940002,85.750000,86.099998,85.271477,19395800
2022-07-19,86.419998,88.519997,86.250000,88.269997,87.420593,18248900
2022-07-20,87.580002,89.650002,87.250000,89.239998,88.381264,16584400
2022-07-21,86.930000,87.800003,85.209999,87.750000,86.905602,21375700
2022-07-22,87.550003,88.470001,86.629997,87.080002,86.242050,15479500
2022-07-25,88.160004,90.129997,87.419998,89.980003,89.114151,17536400
2022-07-26,91.129997,91.279999,89.000000,89.629997,88.767509,15141200
2022-07-27,90.279999,92.000000,89.400002,91.570000,90.688843,18047000
2022-07-28,92.180000,93.250000,91.010002,92.639999,91.748550,20353100
2022-07-29,94.449997,97.519997,94.099998,96.930000,95.997269,29825800
2022-08-01,94.790001,95.349998,93.230003,94.480003,93.570847,20793200
2022-08-02,94.690002,95.199997,93.820000,94.070000,93.164787,16722500
2022-08-03,94.419998,94.419998,90.790001,91.019997,90.144135,23580800
2022-08-04,90.309998,90.339996,86.430000,87.190002,86.350998,31821500
2022-08-05,86.360001,89.690002,86.279999,88.449997,87.598862,17408000
2022-08-08,88.610001,89.599998,88.220001,88.949997,88.094055,14458500
2022-08-09,90.050003,91.610001,89.949997,90.589996,89.718269,19083400
2022-08-10,90.680000,91.790001,89.190002,91.449997,90.570000,18302000
2022-08-11,91.839996,94.300003,91.440002,93.190002,93.190002,18797900
2022-08-12,92.480003,94.019997,92.110001,94.000000,94.000000,15058200
2022-08-15,90.529999,92.730003,89.660004,92.320000,92.320000,20755200
2022-08-16,92.029999,92.889999,91.290001,91.459999,91.459999,14038200
2022-08-17,91.269997,93.209999,90.919998,92.199997,92.199997,13678000
2022-08-18,93.150002,95.309998,93.089996,94.379997,94.379997,17770400
2022-08-19,94.160004,95.199997,93.800003,94.080002,94.080002,16128600
2022-08-22,93.419998,94.489998,91.860001,94.010002,94.010002,16019900
2022-08-23,95.550003,98.410004,95.449997,98.000000,98.000000,23764700
2022-08-24,98.010002,98.970001,97.360001,98.580002,98.580002,17050300
2022-08-25,98.919998,99.860001,98.099998,99.089996,99.089996,15305700
2022-08-26,98.769997,99.910004,97.419998,97.870003,97.870003,15531400
2022-08-29,98.180000,101.559998,98.139999,100.120003,100.120003,23059200
2022-08-30,98.360001,98.620003,95.820000,96.309998,96.309998,17086800
2022-08-31,94.029999,96.839996,93.589996,95.589996,95.589996,18340900
2022-09-01,94.419998,95.070000,92.290001,93.870003,93.870003,16423000
2022-09-02,96.349998,96.790001,95.110001,95.589996,95.589996,18202600
2022-09-06,96.160004,96.589996,94.510002,94.949997,94.949997,19201500
2022-09-07,93.190002,94.589996,92.300003,94.139999,94.139999,16274700
2022-09-08,94.660004,95.419998,93.720001,94.910004,94.910004,18759200
2022-09-09,96.519997,97.000000,95.320000,96.500000,96.500000,17158000
2022-09-12,97.650002,99.190002,96.879997,97.610001,97.610001,16118900
2022-09-13,96.610001,97.779999,94.910004,95.330002,95.330002,18229100
2022-09-14,96.190002,98.559998,96.150002,97.669998,97.669998,22655700
2022-09-15,96.220001,96.540001,94.050003,94.830002,94.830002,21092300
2022-09-16,95.070000,95.339996,92.000000,93.209999,93.209999,37871400
2022-09-19,91.010002,93.489998,91.000000,93.199997,93.199997,15342100
