Date,Open,High,Low,Close,Adj Close,Volume
2022-10-05,44.119999,44.369999,43.680000,44.119999,43.745068,15673400
2022-10-06,43.759998,43.779999,43.040001,43.090000,42.723824,22068200
2022-10-07,43.049999,43.049999,41.919998,42.320000,41.960365,20093100
2022-10-10,42.349998,42.619999,41.750000,41.750000,41.395210,17888000
2022-10-11,41.660000,42.570000,41.450001,41.919998,41.563763,20981200
2022-10-12,42.090000,43.139999,41.919998,42.029999,41.672829,18803600
2022-10-13,41.759998,43.160000,41.700001,42.980000,42.614758,23135200
2022-10-14,42.889999,43.380001,42.360001,42.860001,42.495777,16980500
2022-10-17,43.189999,43.810001,43.189999,43.650002,43.279064,16678400
2022-10-18,44.049999,44.360001,43.619999,44.090000,43.715324,18442800
2022-10-19,43.910000,44.070000,42.740002,43.110001,42.743652,23054700
2022-10-20,43.270000,43.410000,42.820000,42.910000,42.545353,17715000
2022-10-21,43.310001,45.160000,42.990002,44.950001,44.568016,36572600
2022-10-24,45.080002,45.869999,44.990002,45.540001,45.153004,24972000
2022-10-25,45.270000,45.820000,44.889999,45.590000,45.202579,23127000
2022-10-26,45.919998,46.650002,45.619999,46.060001,45.668587,21407900
2022-10-27,45.810001,46.110001,45.680000,45.740002,45.351307,20377700
2022-10-28,45.980000,47.520000,45.930000,47.430000,47.026943,27854000
2022-10-31,47.080002,47.389999,46.540001,46.549999,46.154419,29961700
2022-11-01,48.000000,48.419998,47.400002,48.009998,47.602013,30614500
2022-11-02,47.770000,48.169998,46.950001,47.070000,46.670002,25813100
2022-11-03,46.360001,46.799999,46.160000,46.570000,46.570000,20124600
2022-11-04,47.470001,47.540001,46.610001,47.220001,47.220001,24527300
